T (K)		P (Pa)	vG (m3/kg)	vL (m3/kg)		hG (J/kg)		hL (J/kg)	Lv (J/kg)	eG(J/Kg)	eL(J/Kg)	sG(J/KgK)	sL(J/KgK)
355.15	51387	3.1581	0.0010304	96300.0000000002	230220	72299.9999999997	343360	1514.9	1099.3
356.15	53476	3.0425	0.0010311	97900.0000000001	234420	73500	347560	1516.9	1111.1
357.15	55635	2.9318	0.0010317	99599.9999999999	238620	74799.9999999997	351760	1518.9	1122.9
358.15	57867	2.8258	0.0010324	101200	242820	76000	355950	1520.9	1134.6
359.15	60173	2.7244	0.0010331	102900	247030	77199.9999999998	360160	1523	1146.3
360.15	62556	2.6271	0.0010338	104500	251230	78500	364360	1525.1	1158
361.15	65017	2.534	0.0010345	106200	255440	79699.9999999998	368560	1527.2	1169.6
362.15	67558	2.4447	0.0010352	107800	259640	80899.9999999996	372760	1529.4	1181.3
363.15	70182	2.3591	0.001036	109400	263850	82199.9999999998	376970	1531.6	1192.9
364.15	72890	2.277	0.0010367	111100	268060	83399.9999999996	381170	1533.8	1204.4
365.15	75684	2.1982	0.0010374	112700	272270	84599.9999999999	385380	1536.1	1216
366.15	78568	2.1227	0.0010381	114300	276480	85799.9999999997	389580	1538.4	1227.5
367.15	81541	2.0502	0.0010389	115900	280690	87000	393790	1540.8	1238.9
368.15	84608	1.9806	0.0010396	117500	284900	88199.9999999998	398000	1543.2	1250.4
369.15	87771	1.9137	0.0010404	119100	289110	89399.9999999996	402210	1545.7	1261.8
370.15	91030	1.8496	0.0010411	120700	293330	90599.9999999999	406420	1548.1	1273.2
371.15	94390	1.7879	0.0010419	122300	297540	91799.9999999997	410630	1550.7	1284.6
372.15	97852	1.7287	0.0010427	123900	301760	93000	414850	1553.2	1295.9
373.15	101420	1.6718	0.0010435	125500	305980	94199.9999999998	419060	1555.8	1307.2
374.15	105090	1.6171	0.0010442	127000	310200	95399.9999999996	423280	1558.5	1318.5
375.15	108870	1.5644	0.001045	128600	314420	96599.9999999999	427490	1561.2	1329.7
376.15	112770	1.5139	0.0010458	130200	318640	97799.9999999997	431710	1563.9	1341
377.15	116780	1.4652	0.0010466	131700	322860	98899.9999999996	435930	1566.7	1352.2
378.15	120900	1.4184	0.0010474	133300	327080	100100	440150	1569.5	1363.3
